Strain,Stress_Pa
2.12543475941051e-06,148303.00722219
2.03778612668479e-07,15722.8548260082
3.24481056705546e-07,19660.208614063
1.526628754228e-06,107946.70945706
1.39461279046303e-06,98994.5906082648
2.85474092831961e-06,201041.135764145
2.83450635906221e-06,198704.54691927
2.3388259276274e-06,162766.144715256
1.80630549038205e-06,124080.170786274
1.36488095217903e-06,94652.2901745232
1.06853560298526e-06,74991.4866655363
2.84126264092667e-06,197317.384346713
1.80872643427406e-06,128769.319164195
1.73721758305798e-06,125212.61577458
6.95703365306745e-07,45616.4090233033
1.40093453655339e-07,10199.4453247374
2.83556573927863e-06,199851.71686153
9.41205776533962e-07,64932.8418308857
1.32776706997338e-06,92972.9717875144
3.43919830757121e-07,23914.3849575845
2.51077298972788e-06,175310.359213283
8.28954985677919e-08,6912.62278190173
2.50197228629729e-06,176328.740588546
4.208550383639e-07,29696.8627024244
2.65969233789346e-06,185399.522471245
2.18931791200847e-06,156204.791149191
4.94010787521915e-07,35318.5285065961
1.6974539785784e-06,116032.772385181
9.37968943065658e-07,66899.7157937702
5.3469929673475e-07,34263.425444474
2.57754659823333e-06,178473.373212123
1.21056829952169e-06,85572.3737681197
1.19563114309615e-06,83277.2327762709
5.0966002441986e-07,35836.5896231952
1.14919702825734e-06,81330.1663330073
2.61485053898655e-06,182589.149786432
1.08938613146891e-06,75867.6273207236
2.85481068749936e-06,198808.814147921
2.83892669762516e-06,195063.50825236
4.34695977922038e-07,27973.3802713728
5.31933760567935e-07,38430.8559788367
2.58802221099567e-06,182262.246881434
1.17828275677416e-06,79195.5997249333
1.3121946849028e-08,-351.384130521657
8.21615459116113e-07,57963.8883963889
1.79288697958668e-06,128061.701735209
2.3977978978799e-06,167402.512908188
4.00165851279779e-07,30548.7116417808
3.31624093250206e-07,23227.0140177724
2.76627796071699e-06,195109.878415086
2.25344510346775e-06,156936.502611123
1.76933880233424e-06,124950.250369193
2.30756036998778e-06,161248.915382353
1.28656308391992e-06,92622.6057810483
2.27536724192738e-06,159012.478116748
1.11540897382361e-06,78250.3519410419
7.32283717477807e-07,52455.0009644527
2.18704026387891e-06,154187.219789035
1.2590168764718e-06,89084.2821485762
2.94413131297858e-06,205753.574709768
1.0484555469243e-06,74360.0420820356
2.7651822615932e-06,195673.093722055
2.79888764570124e-06,194171.975515164
7.25558841194238e-07,51085.7595905944
2.39466354476404e-06,169935.942303498
1.2992235154337e-06,92083.0348459707
2.75257418169104e-06,194071.944509629
1.35037281790572e-06,97019.0996064446
2.2329111520121e-06,157034.384862695
1.40090222749139e-06,99120.8687448011
6.83402267138569e-07,50325.5256429053
5.98050386834059e-07,43523.8963083369
1.27629358276904e-06,90101.1751614914
2.26648397104264e-06,156185.815269433
1.8152144555423e-06,125286.154209456
2.06588786970163e-06,144915.914843247
8.46979052195827e-07,59877.2483547856
1.44430603787282e-06,100695.395219618
1.33185794907981e-07,7862.45445629948
2.45259724787436e-06,171381.506220715
2.96967648671962e-06,209724.777564549
1.22063718787401e-06,87617.9318971477
3.289095939463e-08,4349.55270341151
5.09377918652842e-07,34762.7780358693
1.95758063325126e-06,136727.272478179
1.83623795461158e-06,127992.262272135
2.36359415875663e-06,165122.751158542
7.61652032883205e-07,53630.7870872324
2.2908957466414e-06,159999.646070981
2.06395206457101e-06,140414.613688174
9.6844349314153e-07,67528.6344683676
1.63646444417089e-06,114068.715121872
4.4182142549498e-07,28541.03532602
1.35769351030675e-06,94950.7897236353
2.64359201866692e-06,184798.996305871
1.26357413947617e-06,88158.9695142341
2.51870011942627e-06,175708.283092866
1.77076009577908e-06,124812.209801725
5.7563013930707e-07,42801.4822812376
1.74331873409369e-06,122135.104042231
1.51794998747119e-06,106712.628783
1.19592400558915e-06,85902.2360333921
3.58891318548211e-07,24646.2964952768
1.25012599154169e-06,85911.3792642234
2.18287128718881e-07,13875.3505521165
2.96307154196254e-07,20119.0519430536
1.24774959879815e-06,88173.9298539746
9.16144445905391e-07,60499.6450859729
2.77663297758667e-06,195427.91065558
1.12711741614081e-06,77685.5057068112
2.2735743662163e-06,161741.424133246
1.59074257909873e-06,113013.077811361
2.11225700592701e-06,150155.428826009
7.80347949046198e-07,56496.6767474664
2.82571491851499e-06,196337.794849499
1.59026549074327e-06,111840.874519087
2.49397221385575e-06,172913.622499709
1.09513708042834e-06,79294.6459772266
3.00634047151574e-07,20837.9982164434
2.02113494316255e-06,140620.696586614
2.32789450122735e-08,3494.06891461599
1.42587892969652e-06,98178.468133644
5.78405707999378e-07,39644.7577203194
1.88212651330609e-06,131519.628349314
2.93825961941356e-06,206865.213804749
1.39320871896194e-06,98234.6031745876
2.452494769577e-06,173313.477775446
1.52335256085336e-06,107875.791001495
1.48752009331207e-06,100878.100441567
2.79127047953633e-06,195492.820222116
2.66989760624004e-06,187489.867307706
2.35740139556392e-06,165378.521191765
8.88767259950352e-07,61945.1805801745
1.63502524717182e-06,111196.093400409
6.71691699917055e-07,44347.2250363397
1.33175009413962e-06,91139.097391538
1.45263919727937e-06,101240.266890517
2.49492012050799e-06,173746.717993841
2.68808509597498e-06,188118.22617148
1.24386018718943e-06,88806.7917588942
5.31133352197116e-08,6496.93909520183
2.58532151936806e-06,180614.595351351
5.22836035504082e-07,36671.4452300255
1.86564589167118e-06,131949.112294886
7.49127013023936e-08,5360.64995410168
1.19851942578169e-06,85456.7251361137
2.95788090634605e-06,206406.313314332
3.02080803311409e-07,22218.1986242631
1.27107945599893e-06,88964.4805317419
9.21449850569857e-07,62533.6250196792
2.71526437016479e-06,191784.309636864
2.60802032372207e-06,184741.412064511
7.13096280918686e-07,49451.9118022839
2.43563361151294e-07,21174.640815831
1.88141518218335e-06,129353.719695405
1.00910613565113e-06,72085.7930717595
2.01625317181819e-06,139623.300818194
9.63592682034434e-08,5323.78434520419
4.00197705532468e-07,28791.2722410686
2.05911669831793e-06,143389.408960601
6.37111965907493e-07,43010.4618025445
2.5727630272872e-06,179866.326698987
1.75772663130406e-07,11856.0928374122
6.46445948356724e-07,46069.6618830442
2.99568074545521e-06,208626.193887571
1.29922830776038e-06,94355.0779445648
2.10889699063393e-06,146856.916677065
5.47989146571041e-07,37599.8787273666
1.82960620495661e-06,127330.180611368
2.17831820510826e-06,153356.91693169
9.43429907599532e-07,63850.1344743176
2.48669133592763e-06,173960.272573121
1.81025273541685e-06,126025.177821186
1.16736902884509e-06,83852.4224328024
1.67292718002948e-06,115337.503848778
1.73028254230777e-06,122726.666119212
4.96605878081598e-07,33072.1363557398
1.2081971096009e-06,83175.4851519246
1.03029176405848e-06,70995.6353210062
1.20270816773738e-06,83702.7551284179
2.28333176545577e-06,159979.543029825
1.44761522240002e-06,104327.602216671
2.82094845971779e-06,196122.371320759
8.81029240075309e-07,61520.4050185126
1.24711073485479e-06,86818.8726369192
2.36087043143712e-06,164658.174208281
1.63807377996225e-06,113577.750312812
1.64108443927334e-06,117211.963306045
1.60020489015551e-07,8209.18170479113
1.19579898815537e-06,85792.6065965006
8.12201197265197e-07,55586.7128018591
2.99800536849335e-06,209248.885699727
9.25065211896931e-07,64284.4491051794
2.65348960438159e-06,184644.02527598
2.02870120512143e-06,139106.091341241
1.02274922757627e-06,69181.9369218605
1.63060313512237e-06,113649.069957378
2.52160763984758e-06,179076.982574104
2.65010489409274e-06,183448.636960169
4.81181625018436e-07,34290.2028810707
1.01871942362451e-06,69990.7534133855
1.00566954064071e-06,71885.0032671184
1.26134388227834e-07,8361.16528749958
1.79471327955569e-06,122816.13342511
2.56446015897656e-06,181131.440382569
1.14472316347655e-06,77862.5396720299
2.22010783495253e-06,155832.210315232
1.88310124080222e-06,132202.460973716
1.126946206479e-06,78374.6315087433
4.23179398476891e-07,30697.1491400975
2.1279715583279e-06,150514.008728254
2.56369550682372e-06,180233.050705911
2.05756347720448e-06,146223.052550234
5.36354521044542e-08,3469.89051293077
6.48698683172974e-07,40682.9810064899
2.08439954650596e-07,15383.3078030152
1.71115829872868e-06,119416.629606153
2.26943303652124e-06,156826.899482051
3.31737561205978e-07,23146.8398645666
2.51501346178016e-06,179358.236911688
1.66652693518645e-06,114612.531948099
2.06990703642517e-06,146983.73183254
2.91420554582594e-06,203805.035659066
2.51042964743092e-07,16995.6210492855
2.70367206893337e-06,190537.417398925
3.78308087962228e-07,27939.7942894677
1.17887641991005e-06,81303.3410158553
2.55431608899334e-06,177944.808107577
2.7187627102136e-06,189795.812731565
1.51911502063544e-06,108411.543251634
1.78231391482628e-06,122556.554776424
2.12444200379567e-06,147371.309509377
2.49827600535814e-06,176290.640514005
3.64533508612999e-07,25115.045717188
2.43020792468768e-06,169751.448996252
1.44382845153485e-06,102828.411687522
1.35187027532451e-06,96735.6352556754
1.27169925599099e-06,91118.9578675422
1.52763475573813e-06,106171.364605835
2.83515166018381e-06,199760.768104292
1.64461131837645e-06,116056.828511583
2.85953261478942e-06,199204.917179504
5.40870391846922e-07,38471.6219818417
2.1724079364979e-06,149586.718236394
2.43671861582624e-06,171680.832307483
2.03738649400459e-06,143353.20966419
1.82076684067962e-06,128405.116425357
1.69443834325855e-06,116523.990760198
2.58279144773609e-06,181524.332397671
2.4649397914935e-06,170222.938059274
3.66866163541799e-07,27522.1835842637
2.54576297109263e-06,179056.385878297
1.24220585832133e-06,84517.5746415458
7.61090489987432e-07,50381.2013812969
2.60930570404178e-06,184342.857378592
1.29607439890122e-06,90451.499768185
2.42509407053045e-06,171499.900541547
7.90210835867533e-07,54136.5151949813
1.17879642666534e-08,960.733463006077
1.48637757870883e-06,102186.150074269
3.00684769928653e-07,21189.7012945704
2.26312786657473e-06,159266.196238687
8.28225408208231e-07,58710.9399311972
1.33093693981044e-06,90405.4068687662
2.61100695274663e-07,20960.7778920489
8.59977745341758e-07,58852.8822638999
2.34447072977572e-06,165130.723615065
4.54763735706958e-07,32097.5338761581
1.94147868338087e-06,134681.912283278
2.7522775584135e-06,191159.96343003
2.03951027927316e-06,141119.44239654
2.43306506787668e-06,173170.587685116
3.26914887911747e-07,24399.0872407584
7.52195478006163e-07,52572.9966302822
2.68361655672177e-06,186379.941370288
2.14531684085427e-06,151779.230033812
1.91866147913193e-06,134261.89350619
1.9913002083651e-06,139098.915034555
1.24260166291393e-06,86647.4436148666
1.3366989485296e-07,9044.40540986513
2.35332462621219e-06,164809.082600077
2.03613970864606e-06,143348.62293146
1.41841339233817e-06,99110.0414547145
2.69927884610477e-06,190399.013668201
1.0084789949553e-06,69878.508775519
8.82965232693708e-07,62166.6812312915
2.61838897523833e-06,182169.760284946
2.39096296427696e-06,168650.55686848
1.54493943194503e-06,104946.199578235
3.9220421837355e-07,25802.2839868667
6.45214414395157e-07,47486.4002591977
1.96868397122642e-06,137535.895593036
1.15512371352123e-06,81786.3693276001
2.50941957499791e-06,178427.91877637
2.84986502799661e-06,199555.450892396
2.41691077582476e-06,168128.13545524
1.13263626898667e-06,78418.0937680658
2.36605928769427e-06,166424.235544606
1.05432502041205e-06,72857.5243547181
5.01300263296902e-07,36522.2648046198
1.00179614597572e-07,8008.66834403367
1.15715013828306e-06,81002.8546458769
2.71067791109185e-06,192678.099083206
7.16959763267029e-07,49581.017931852
6.19539494789352e-07,43399.8006207575
2.90946235572312e-06,204359.600772937
7.50123385517764e-08,2235.80167881494
2.35734645118126e-06,163564.648553213
9.64109867222611e-07,68172.5686501253
1.12463870608978e-07,8433.70944459592
2.75340762062875e-06,192710.248290667
4.18926990628751e-07,29687.0308936157
1.65533785117709e-06,115768.467792421
8.22162622288643e-07,58421.3398913039
1.95578406554073e-07,14801.1620463272
1.49767456990137e-07,9564.97497779982
3.46670096509016e-07,24199.2695823198
2.1410104166814e-07,16403.7389507772
2.28167434655977e-06,159054.282818837
1.45669860685029e-06,102071.150199566
1.02867627404694e-06,70987.3720490721
1.25510673039602e-06,87550.714640082
2.78684020671787e-06,195931.669788184
2.73225543821444e-06,190188.141112524
2.14702944036773e-06,151862.673061882
2.65404713226506e-06,186187.001257736
9.58944082762874e-07,67972.5077411771
1.14332797802485e-06,78112.0332911608
1.84113654556268e-06,129686.819706296
1.87087784189179e-06,134247.531281474
1.44509951403702e-06,99672.2222398763
1.20197354531386e-06,83967.7027604293
2.95854093482609e-06,207520.300223073
2.46337087835317e-06,171400.106197869
1.30494059366414e-06,93291.0415751733
2.18187743171871e-06,152748.978839427
8.08685079757378e-07,56419.59552305
3.0050797871199e-07,20333.2007133264
1.05729307665822e-06,73279.8339686752
1.20891840037018e-06,84822.1240020468
4.96113736820124e-08,3420.7047705661
2.44437600490769e-06,171060.109986814
1.07758020716754e-06,72371.1459694669
1.74125449734044e-06,123109.968589795
2.21889561812868e-07,15493.9729994862
5.24990486251752e-07,37768.1745737673
2.66908117598268e-06,188015.084361938
1.8260625836484e-06,126681.440206768
2.85085215051146e-06,200639.736200696
2.99625010317395e-06,206227.98534414
1.11558034599928e-06,78672.8472711381
8.96409192249824e-07,60201.5042445625
2.57506816547729e-06,178833.434989886
2.99583428111236e-06,209834.258588479
1.88892370269737e-06,130238.852472524
2.38542216753457e-06,167937.618986067
2.34523757644582e-06,165893.121256908
1.06601912465864e-06,75284.1147528677
1.72281114077126e-06,118993.32565564
2.49917082379264e-06,174339.011635654
2.06434162878317e-06,144099.612231093
6.34914419461148e-08,4427.98582629026
1.0101170066926e-06,70481.591697701
4.33427089783816e-07,31584.7825999583
6.98916636234117e-07,51392.6044422894
2.71646843247398e-06,190465.09709759
1.10679866732304e-07,8869.00137309637
6.59402135885771e-07,43716.1279666033
9.28708056714694e-07,63365.972098872
1.85065221589918e-06,130548.912679922
1.6023050702576e-06,113264.370362942
6.54808448560158e-07,44063.7047057186
4.92723201669463e-07,34925.3173745994
7.10394103788356e-07,51195.7157424065
1.50758888010497e-06,104699.02821457
8.1353335713361e-07,55294.1450553922
2.84280750482317e-06,200774.554818919
1.39159566428654e-06,97198.0962103219
1.76388049633911e-07,12167.0540597099
2.1877992175099e-06,151891.304852261
9.86535864626969e-07,71091.9437140414
1.96046679617474e-06,138289.502752225
8.38783111569696e-07,58071.1328897396
1.71223122519996e-06,116482.595739716
2.31645751442239e-06,161988.896757269
2.78402622532366e-06,194223.348952571
7.83381433299231e-07,52988.4262856177
1.00457085299694e-06,69838.3794506313
1.39279926085782e-06,95794.6778011882
2.78152451320797e-06,197525.760326897
2.70416057043197e-06,185181.306025232
2.69634840301914e-07,18430.1394502254
3.95789477261433e-07,27415.6856627038
1.48652753199191e-06,105025.466819372
3.19857818416271e-07,20087.2310661234
1.03674262004609e-06,72885.8587785409
4.45156134652433e-07,31982.9021192338
1.90812106539566e-06,135705.946062651
2.84848629521749e-06,200256.378678634
2.99020131088314e-06,207096.007611581
1.12572339749074e-06,78002.3318365749
